file,engine,runs,energy_uj,real_sec,user_sec,sys_sec
fasta.js,xs-4.3.4,2,10873202,0.57,0.52,0.05
mandelbrot-2.js,v8,2,713255,0.03,0.02,0.01
mandelbrot-2.js,v8-13.3.404,2,693785,0.03,0.02,0.01
mandelbrot-2.js,v8-12.2.149,2,661253,0.03,0.02,0.01
mandelbrot-2.js,sm-146.0,2,557127,0.02,0.01,0.00
mandelbrot-2.js,sm-127.0,2,570495,0.02,0.02,0.00
mandelbrot-2.js,sm-114.0.1,2,548278,0.02,0.02,0.00
mandelbrot-2.js,jsc,2,954282,0.04,0.04,0.00
mandelbrot-2.js,graaljs,2,5244432,0.28,0.23,0.04
mandelbrot-2.js,graaljs-24.1.1,2,5514268,0.29,0.24,0.04
mandelbrot-2.js,graaljs-23.0.2,2,5331346,0.28,0.22,0.06
mandelbrot-2.js,hermes,2,1062009,0.05,0.05,0.00
mandelbrot-2.js,hermes-0.12.0,2,947324,0.04,0.04,0.00
mandelbrot-2.js,qjs,2,5497789,0.29,0.28,0.00
mandelbrot-2.js,quickjs-0.7.0,2,5061632,0.26,0.26,0.00
mandelbrot-2.js,quickjs-0.1.0,2,4317372,0.22,0.22,0.00
mandelbrot-2.js,xs,2,7359173,0.39,0.34,0.05
mandelbrot-2.js,xs-5.3.0,2,8560770,0.44,0.39,0.04
mandelbrot-2.js,xs-4.3.4,2,8525186,0.45,0.40,0.04
mandelbrot-8.js,v8,2,714354,0.03,0.02,0.01
mandelbrot-8.js,v8-13.3.404,2,678526,0.03,0.02,0.01
mandelbrot-8.js,v8-12.2.149,2,624083,0.03,0.01,0.01
mandelbrot-8.js,sm-146.0,2,546446,0.02,0.02,0.00
mandelbrot-8.js,sm-127.0,2,550047,0.02,0.02,0.00
mandelbrot-8.js,sm-114.0.1,2,541807,0.02,0.01,0.00
mandelbrot-8.js,jsc,2,900022,0.04,0.04,0.00
mandelbrot-8.js,graaljs,2,5205370,0.27,0.23,0.04
mandelbrot-8.js,graaljs-24.1.1,2,4697559,0.25,0.20,0.04
mandelbrot-8.js,graaljs-23.0.2,2,4497730,0.23,0.18,0.05
mandelbrot-8.js,hermes,2,1049802,0.05,0.04,0.00
mandelbrot-8.js,hermes-0.12.0,2,977414,0.05,0.04,0.00
mandelbrot-8.js,qjs,2,5202928,0.27,0.26,0.00
mandelbrot-8.js,quickjs-0.7.0,2,4408619,0.23,0.22,0.00
mandelbrot-8.js,quickjs-0.1.0,2,3857595,0.20,0.19,0.00
mandelbrot-8.js,xs,2,8597085,0.45,0.41,0.04
mandelbrot-8.js,xs-5.3.0,2,9436927,0.50,0.45,0.04
mandelbrot-8.js,xs-4.3.4,2,9304176,0.49,0.45,0.04
mandelbrot.js,v8,2,641050,0.03,0.01,0.01
mandelbrot.js,v8-13.3.404,2,673644,0.03,0.02,0.00
mandelbrot.js,v8-12.2.149,2,625548,0.03,0.01,0.01
mandelbrot.js,sm-146.0,2,548522,0.02,0.02,0.00
mandelbrot.js,sm-127.0,2,550474,0.02,0.02,0.00
mandelbrot.js,sm-114.0.1,2,546263,0.02,0.02,0.00
mandelbrot.js,jsc,2,720458,0.03,0.02,0.00
mandelbrot.js,graaljs,2,4727343,0.25,0.20,0.04
mandelbrot.js,graaljs-24.1.1,2,4913440,0.26,0.20,0.05
mandelbrot.js,graaljs-23.0.2,2,4505299,0.24,0.18,0.05
mandelbrot.js,hermes,2,1045163,0.05,0.05,0.00
mandelbrot.js,hermes-0.12.0,2,991025,0.05,0.04,0.00
mandelbrot.js,qjs,2,5563829,0.29,0.29,0.00
mandelbrot.js,quickjs-0.7.0,2,5112719,0.27,0.26,0.00
mandelbrot.js,quickjs-0.1.0,2,4332813,0.22,0.22,0.00
mandelbrot.js,xs,2,7680034,0.41,0.36,0.05
mandelbrot.js,xs-5.3.0,2,8459756,0.44,0.39,0.04
mandelbrot.js,xs-4.3.4,2,8581093,0.45,0.41,0.04
spectral-norm-8.js,v8,2,1119748,0.05,0.03,0.02
spectral-norm-8.js,v8-13.3.404,2,1068601,0.05,0.04,0.01
spectral-norm-8.js,v8-12.2.149,2,1033017,0.05,0.04,0.01
spectral-norm-8.js,sm-146.0,2,1126401,0.05,0.05,0.00
spectral-norm-8.js,sm-127.0,2,1339962,0.07,0.06,0.00
spectral-norm-8.js,sm-114.0.1,2,1282711,0.06,0.06,0.00
spectral-norm-8.js,jsc,2,1231198,0.06,0.05,0.01
spectral-norm-8.js,graaljs,2,12361663,0.66,0.60,0.05
spectral-norm-8.js,graaljs-24.1.1,2,13540798,0.72,0.66,0.05
spectral-norm-8.js,graaljs-23.0.2,2,16552387,0.88,0.81,0.06
spectral-norm-8.js,hermes,2,5347459,0.28,0.27,0.00
spectral-norm-8.js,hermes-0.12.0,2,5485765,0.29,0.28,0.00
spectral-norm-8.js,qjs,2,14089563,0.78,0.78,0.00
spectral-norm-8.js,quickjs-0.7.0,2,9331885,0.49,0.48,0.00
spectral-norm-8.js,quickjs-0.1.0,2,8054118,0.42,0.41,0.00
spectral-norm-8.js,xs,2,14431604,0.76,0.71,0.04
spectral-norm-8.js,xs-5.3.0,2,16669208,0.86,0.82,0.03
spectral-norm-8.js,xs-4.3.4,2,17531510,0.90,0.86,0.04
spectral-norm.js,v8,2,992185,0.05,0.03,0.01
spectral-norm.js,v8-13.3.404,2,895201,0.04,0.03,0.01
spectral-norm.js,v8-12.2.149,2,989805,0.05,0.03,0.01
spectral-norm.js,sm-146.0,2,999753,0.05,0.04,0.00
spectral-norm.js,sm-127.0,2,1138608,0.06,0.05,0.00
spectral-norm.js,sm-114.0.1,2,1174191,0.06,0.05,0.00
spectral-norm.js,jsc,2,1244748,0.06,0.05,0.00
spectral-norm.js,graaljs,2,9977514,0.53,0.47,0.05
spectral-norm.js,graaljs-24.1.1,2,13694789,0.73,0.67,0.05
spectral-norm.js,graaljs-23.0.2,2,15702535,0.83,0.75,0.07
spectral-norm.js,hermes,2,4114857,0.21,0.21,0.00
spectral-norm.js,hermes-0.12.0,2,4103261,0.21,0.21,0.00
spectral-norm.js,qjs,2,11922821,0.66,0.66,0.00
spectral-norm.js,quickjs-0.7.0,2,6639082,0.35,0.34,0.00
spectral-norm.js,quickjs-0.1.0,2,5751999,0.30,0.29,0.00
spectral-norm.js,xs,2,14674218,0.77,0.72,0.05
spectral-norm.js,xs-5.3.0,2,16466022,0.84,0.80,0.04
spectral-norm.js,xs-4.3.4,2,16719622,0.87,0.82,0.04
binary-trees-7.js,v8,2,570006,0.02,0.00,0.01
binary-trees-7.js,v8-13.3.404,2,509764,0.02,0.01,0.01
binary-trees-7.js,v8-12.2.149,2,494566,0.02,0.00,0.01
binary-trees-7.js,sm-146.0,2,463805,0.02,0.01,0.00
binary-trees-7.js,sm-127.0,2,461119,0.02,0.01,0.00
binary-trees-7.js,sm-114.0.1,2,455138,0.02,0.01,0.00
binary-trees-7.js,jsc,2,659727,0.03,0.02,0.01
binary-trees-7.js,graaljs,2,2894707,0.15,0.12,0.02
binary-trees-7.js,graaljs-24.1.1,2,2445306,0.13,0.09,0.03
binary-trees-7.js,graaljs-23.0.2,2,3505606,0.18,0.12,0.06
binary-trees-7.js,hermes,2,435790,0.02,0.01,0.00
binary-trees-7.js,hermes-0.12.0,2,413085,0.01,0.01,0.00
binary-trees-7.js,qjs,2,931456,0.04,0.04,0.00
binary-trees-7.js,quickjs-0.7.0,2,939451,0.04,0.04,0.00
binary-trees-7.js,quickjs-0.1.0,2,1007566,0.05,0.04,0.00
binary-trees-7.js,xs,2,1660030,0.08,0.04,0.04
binary-trees-7.js,xs-5.3.0,2,1705135,0.09,0.04,0.05
binary-trees-7.js,xs-4.3.4,2,1726070,0.09,0.04,0.04
fannkuch-redux.js,v8,2,649718,0.03,0.01,0.01
fannkuch-redux.js,v8-13.3.404,2,626830,0.03,0.02,0.01
fannkuch-redux.js,v8-12.2.149,2,629026,0.03,0.01,0.01
fannkuch-redux.js,sm-146.0,2,632871,0.03,0.02,0.00
fannkuch-redux.js,sm-127.0,2,700499,0.03,0.02,0.00
fannkuch-redux.js,sm-114.0.1,2,674986,0.03,0.02,0.00
fannkuch-redux.js,jsc,2,858152,0.04,0.03,0.00
fannkuch-redux.js,graaljs,2,23489930,1.25,1.21,0.04
fannkuch-redux.js,graaljs-24.1.1,2,19550365,1.04,1.00,0.03
fannkuch-redux.js,graaljs-23.0.2,2,17033037,0.90,0.84,0.06
fannkuch-redux.js,hermes,2,2387079,0.12,0.11,0.00
fannkuch-redux.js,hermes-0.12.0,2,2363092,0.12,0.11,0.00
fannkuch-redux.js,qjs,2,6766951,0.35,0.35,0.00
fannkuch-redux.js,quickjs-0.7.0,2,5447068,0.28,0.28,0.00
fannkuch-redux.js,quickjs-0.1.0,2,3171622,0.16,0.16,0.00
fannkuch-redux.js,xs,2,7648296,0.40,0.36,0.04
fannkuch-redux.js,xs-5.3.0,2,8509011,0.45,0.40,0.04
fannkuch-redux.js,xs-4.3.4,2,8457864,0.45,0.40,0.04
fasta-8.js,v8,2,945555,0.04,0.03,0.01
fasta-8.js,v8-13.3.404,2,993405,0.05,0.03,0.01
fasta-8.js,v8-12.2.149,2,936582,0.04,0.03,0.01
fasta-8.js,sm-146.0,2,908262,0.04,0.03,0.00
fasta-8.js,sm-127.0,2,914732,0.04,0.03,0.01
fasta-8.js,sm-114.0.1,2,912107,0.04,0.04,0.00
fasta-8.js,jsc,2,1190976,0.06,0.04,0.01
fasta-8.js,graaljs,2,16420856,0.87,0.80,0.07
fasta-8.js,graaljs-24.1.1,2,13313870,0.70,0.64,0.06
fasta-8.js,graaljs-23.0.2,2,9886571,0.52,0.45,0.07
fasta-8.js,hermes,2,2587456,0.13,0.13,0.00
fasta-8.js,hermes-0.12.0,2,2406244,0.12,0.11,0.01
fasta-8.js,qjs,2,6929242,0.36,0.36,0.00
fasta-8.js,quickjs-0.7.0,2,5955307,0.31,0.31,0.00
fasta-8.js,quickjs-0.1.0,2,5336229,0.28,0.27,0.00
fasta-8.js,xs,2,6813887,0.36,0.31,0.04
fasta-8.js,xs-5.3.0,2,8088053,0.43,0.39,0.04
fasta-8.js,xs-4.3.4,2,7906840,0.42,0.37,0.04
fasta.js,v8,2,897031,0.04,0.03,0.01
fasta.js,v8-13.3.404,2,846189,0.04,0.02,0.01
fasta.js,v8-12.2.149,2,922056,0.04,0.03,0.01
fasta.js,sm-146.0,2,873960,0.04,0.03,0.00
fasta.js,sm-127.0,2,850584,0.04,0.03,0.00
fasta.js,sm-114.0.1,2,870115,0.04,0.03,0.00
fasta.js,jsc,2,1141965,0.05,0.04,0.01
fasta.js,graaljs,2,32134561,1.71,1.64,0.06
fasta.js,graaljs-24.1.1,2,32672768,1.74,1.66,0.07
fasta.js,graaljs-23.0.2,2,28672778,1.52,1.44,0.08
fasta.js,hermes,2,3129508,0.16,0.16,0.00
fasta.js,hermes-0.12.0,2,3188469,0.16,0.16,0.00
fasta.js,qjs,2,16849505,0.89,0.89,0.00
fasta.js,quickjs-0.7.0,2,15356284,0.82,0.81,0.00
fasta.js,quickjs-0.1.0,2,17520341,0.94,0.94,0.00
fasta.js,xs,2,10383275,0.55,0.48,0.07
fasta.js,xs-5.3.0,2,11417513,0.61,0.53,0.07
fasta.js,xs-4.3.4,2,10732028,0.56,0.52,0.04
mandelbrot-2.js,v8,2,639281,0.03,0.02,0.01
mandelbrot-2.js,v8-13.3.404,2,653990,0.03,0.01,0.01
mandelbrot-2.js,v8-12.2.149,2,660155,0.03,0.02,0.01
mandelbrot-2.js,sm-146.0,2,540099,0.02,0.02,0.00
mandelbrot-2.js,sm-127.0,2,560911,0.02,0.01,0.01
mandelbrot-2.js,sm-114.0.1,2,540038,0.02,0.01,0.00
mandelbrot-2.js,jsc,2,837278,0.04,0.03,0.00
mandelbrot-2.js,graaljs,2,4766406,0.25,0.21,0.03
mandelbrot-2.js,graaljs-24.1.1,2,4877429,0.26,0.21,0.04
mandelbrot-2.js,graaljs-23.0.2,2,5262071,0.28,0.22,0.05
mandelbrot-2.js,hermes,2,1003965,0.05,0.04,0.00
mandelbrot-2.js,hermes-0.12.0,2,940305,0.04,0.04,0.00
mandelbrot-2.js,qjs,2,5487718,0.29,0.28,0.00
mandelbrot-2.js,quickjs-0.7.0,2,5049608,0.26,0.26,0.00
mandelbrot-2.js,quickjs-0.1.0,2,4219655,0.22,0.21,0.00
mandelbrot-2.js,xs,2,7359539,0.39,0.34,0.04
mandelbrot-2.js,xs-5.3.0,2,8359292,0.43,0.38,0.04
mandelbrot-2.js,xs-4.3.4,2,8277322,0.44,0.40,0.04
mandelbrot-8.js,v8,2,648009,0.03,0.01,0.01
mandelbrot-8.js,v8-13.3.404,2,678832,0.03,0.02,0.01
mandelbrot-8.js,v8-12.2.149,2,665525,0.03,0.01,0.01
mandelbrot-8.js,sm-146.0,2,538023,0.02,0.01,0.00
mandelbrot-8.js,sm-127.0,2,539183,0.02,0.01,0.00
mandelbrot-8.js,sm-114.0.1,2,536681,0.02,0.02,0.00
mandelbrot-8.js,jsc,2,893919,0.04,0.03,0.01
mandelbrot-8.js,graaljs,2,4692066,0.25,0.21,0.03
mandelbrot-8.js,graaljs-24.1.1,2,5218676,0.27,0.23,0.04
mandelbrot-8.js,graaljs-23.0.2,2,4502857,0.23,0.19,0.04
mandelbrot-8.js,hermes,2,1044797,0.05,0.04,0.00
mandelbrot-8.js,hermes-0.12.0,2,997007,0.05,0.04,0.00
mandelbrot-8.js,qjs,2,5157152,0.27,0.26,0.00
mandelbrot-8.js,quickjs-0.7.0,2,4362537,0.23,0.22,0.00
mandelbrot-8.js,quickjs-0.1.0,2,3862905,0.20,0.19,0.00
mandelbrot-8.js,xs,2,8374368,0.44,0.39,0.04
mandelbrot-8.js,xs-5.3.0,2,9383093,0.49,0.45,0.04
mandelbrot-8.js,xs-4.3.4,2,9269629,0.49,0.45,0.04
mandelbrot.js,v8,2,739500,0.03,0.02,0.01
mandelbrot.js,v8-13.3.404,2,659422,0.03,0.01,0.01
mandelbrot.js,v8-12.2.149,2,590148,0.02,0.01,0.01
mandelbrot.js,sm-146.0,2,554686,0.02,0.01,0.00
mandelbrot.js,sm-127.0,2,548949,0.02,0.02,0.00
mandelbrot.js,sm-114.0.1,2,545043,0.02,0.02,0.00
mandelbrot.js,jsc,2,797727,0.04,0.03,0.00
mandelbrot.js,graaljs,2,4862719,0.26,0.21,0.04
mandelbrot.js,graaljs-24.1.1,2,5245409,0.27,0.24,0.03
mandelbrot.js,graaljs-23.0.2,2,4535510,0.23,0.17,0.06
mandelbrot.js,hermes,2,1054563,0.05,0.04,0.00
mandelbrot.js,hermes-0.12.0,2,995175,0.05,0.04,0.00
mandelbrot.js,qjs,2,5546982,0.29,0.29,0.00
mandelbrot.js,quickjs-0.7.0,2,5090319,0.26,0.26,0.00
mandelbrot.js,quickjs-0.1.0,2,4229786,0.22,0.21,0.00
mandelbrot.js,xs,2,7603191,0.40,0.36,0.04
mandelbrot.js,xs-5.3.0,2,8563210,0.44,0.40,0.04
mandelbrot.js,xs-4.3.4,2,8538003,0.45,0.41,0.04
spectral-norm-8.js,v8,2,1205075,0.06,0.04,0.01
spectral-norm-8.js,v8-13.3.404,2,1090390,0.05,0.04,0.01
spectral-norm-8.js,v8-12.2.149,2,1019651,0.05,0.03,0.01
spectral-norm-8.js,sm-146.0,2,1120175,0.05,0.04,0.00
spectral-norm-8.js,sm-127.0,2,1321408,0.06,0.06,0.00
spectral-norm-8.js,sm-114.0.1,2,1296322,0.06,0.06,0.00
spectral-norm-8.js,jsc,2,1200863,0.06,0.05,0.01
spectral-norm-8.js,graaljs,2,13730556,0.73,0.66,0.06
spectral-norm-8.js,graaljs-24.1.1,2,12538969,0.66,0.61,0.04
spectral-norm-8.js,graaljs-23.0.2,2,14037866,0.74,0.67,0.07
spectral-norm-8.js,hermes,2,5411790,0.28,0.27,0.00
spectral-norm-8.js,hermes-0.12.0,2,5564317,0.29,0.28,0.00
spectral-norm-8.js,qjs,2,14056909,0.78,0.77,0.00
spectral-norm-8.js,quickjs-0.7.0,2,9342140,0.49,0.49,0.00
spectral-norm-8.js,quickjs-0.1.0,2,7989054,0.42,0.41,0.00
spectral-norm-8.js,xs,2,14607629,0.77,0.72,0.04
spectral-norm-8.js,xs-5.3.0,2,16548481,0.86,0.82,0.04
spectral-norm-8.js,xs-4.3.4,2,17390397,0.90,0.84,0.05
spectral-norm.js,v8,2,985349,0.05,0.03,0.01
spectral-norm.js,v8-13.3.404,2,1020322,0.05,0.03,0.01
spectral-norm.js,v8-12.2.149,2,1024167,0.05,0.03,0.01
spectral-norm.js,sm-146.0,2,1001158,0.05,0.04,0.01
spectral-norm.js,sm-127.0,2,1171017,0.06,0.05,0.00
spectral-norm.js,sm-114.0.1,2,1176144,0.06,0.05,0.00
spectral-norm.js,jsc,2,1252805,0.06,0.05,0.01
spectral-norm.js,graaljs,2,12495513,0.67,0.60,0.06
spectral-norm.js,graaljs-24.1.1,2,10401890,0.55,0.49,0.05
spectral-norm.js,graaljs-23.0.2,2,12657805,0.67,0.58,0.09
spectral-norm.js,hermes,2,4045399,0.21,0.21,0.00
spectral-norm.js,hermes-0.12.0,2,4066579,0.21,0.20,0.00
spectral-norm.js,qjs,2,11837433,0.66,0.66,0.00
spectral-norm.js,quickjs-0.7.0,2,6618696,0.35,0.34,0.00
spectral-norm.js,quickjs-0.1.0,2,5776901,0.30,0.30,0.00
spectral-norm.js,xs,2,14352441,0.76,0.72,0.03
spectral-norm.js,xs-5.3.0,2,16540302,0.84,0.79,0.05
spectral-norm.js,xs-4.3.4,2,17208818,0.88,0.84,0.04
binary-trees-7.js,v8,2,570799,0.02,0.01,0.01
binary-trees-7.js,v8-13.3.404,2,499266,0.02,0.00,0.01
binary-trees-7.js,v8-12.2.149,2,454589,0.02,0.01,0.00
binary-trees-7.js,sm-146.0,2,444579,0.02,0.01,0.00
binary-trees-7.js,sm-127.0,2,462889,0.02,0.00,0.01
binary-trees-7.js,sm-114.0.1,2,461913,0.02,0.01,0.00
binary-trees-7.js,jsc,2,677550,0.03,0.02,0.01
binary-trees-7.js,graaljs,2,2517511,0.13,0.10,0.02
binary-trees-7.js,graaljs-24.1.1,2,2465509,0.13,0.09,0.03
binary-trees-7.js,graaljs-23.0.2,2,3132622,0.16,0.10,0.05
binary-trees-7.js,hermes,2,428770,0.02,0.01,0.00
binary-trees-7.js,hermes-0.12.0,2,414062,0.01,0.01,0.00
binary-trees-7.js,qjs,2,918759,0.04,0.04,0.00
binary-trees-7.js,quickjs-0.7.0,2,946591,0.04,0.04,0.00
binary-trees-7.js,quickjs-0.1.0,2,999082,0.05,0.03,0.01
binary-trees-7.js,xs,2,1646480,0.08,0.04,0.04
binary-trees-7.js,xs-5.3.0,2,1705501,0.09,0.05,0.04
binary-trees-7.js,xs-4.3.4,2,1715694,0.09,0.04,0.04
fannkuch-redux.js,v8,2,675719,0.03,0.02,0.01
fannkuch-redux.js,v8-13.3.404,2,648253,0.03,0.01,0.01
fannkuch-redux.js,v8-12.2.149,2,648009,0.03,0.01,0.01
fannkuch-redux.js,sm-146.0,2,630431,0.03,0.02,0.01
fannkuch-redux.js,sm-127.0,2,676207,0.03,0.02,0.00
fannkuch-redux.js,sm-114.0.1,2,697508,0.03,0.02,0.00
fannkuch-redux.js,jsc,2,843809,0.04,0.03,0.00
fannkuch-redux.js,graaljs,2,20477914,1.09,1.04,0.04
fannkuch-redux.js,graaljs-24.1.1,2,20522347,1.09,1.04,0.04
fannkuch-redux.js,graaljs-23.0.2,2,14651086,0.78,0.72,0.05
fannkuch-redux.js,hermes,2,2377618,0.12,0.12,0.00
fannkuch-redux.js,hermes-0.12.0,2,2337213,0.12,0.11,0.00
fannkuch-redux.js,qjs,2,6742170,0.35,0.35,0.00
fannkuch-redux.js,quickjs-0.7.0,2,5426256,0.28,0.28,0.00
fannkuch-redux.js,quickjs-0.1.0,2,3185722,0.16,0.16,0.00
fannkuch-redux.js,xs,2,7615398,0.40,0.36,0.04
fannkuch-redux.js,xs-5.3.0,2,8582864,0.45,0.41,0.04
fannkuch-redux.js,xs-4.3.4,2,8507120,0.45,0.41,0.04
fasta-8.js,v8,2,1022763,0.05,0.03,0.01
fasta-8.js,v8-13.3.404,2,947385,0.04,0.02,0.02
fasta-8.js,v8-12.2.149,2,948484,0.04,0.03,0.01
fasta-8.js,sm-146.0,2,889341,0.04,0.03,0.00
fasta-8.js,sm-127.0,2,917417,0.04,0.04,0.00
fasta-8.js,sm-114.0.1,2,913816,0.04,0.04,0.00
fasta-8.js,jsc,2,1166074,0.06,0.04,0.01
fasta-8.js,graaljs,2,14780114,0.79,0.73,0.05
fasta-8.js,graaljs-24.1.1,2,13754176,0.73,0.66,0.06
fasta-8.js,graaljs-23.0.2,2,11921722,0.63,0.56,0.07
fasta-8.js,hermes,2,2579095,0.13,0.12,0.00
fasta-8.js,hermes-0.12.0,2,2386408,0.12,0.12,0.00
fasta-8.js,qjs,2,6927717,0.36,0.36,0.00
fasta-8.js,quickjs-0.7.0,2,5981858,0.31,0.31,0.00
fasta-8.js,quickjs-0.1.0,2,5307970,0.28,0.27,0.00
fasta-8.js,xs,2,6883344,0.36,0.32,0.04
fasta-8.js,xs-5.3.0,2,8103617,0.43,0.38,0.05
fasta-8.js,xs-4.3.4,2,8014140,0.42,0.37,0.04
fasta.js,v8,2,1003293,0.05,0.03,0.01
fasta.js,v8-13.3.404,2,911069,0.04,0.03,0.01
fasta.js,v8-12.2.149,2,1005491,0.05,0.03,0.01
fasta.js,sm-146.0,2,900572,0.04,0.03,0.00
fasta.js,sm-127.0,2,866026,0.04,0.03,0.00
fasta.js,sm-114.0.1,2,867735,0.04,0.03,0.00
fasta.js,jsc,2,1064634,0.05,0.05,0.00
fasta.js,graaljs,2,31608928,1.69,1.60,0.07
fasta.js,graaljs-24.1.1,2,35215670,1.87,1.79,0.08
fasta.js,graaljs-23.0.2,2,29859726,1.59,1.48,0.10
fasta.js,hermes,2,3144951,0.16,0.15,0.00
fasta.js,hermes-0.12.0,2,3171623,0.16,0.16,0.00
fasta.js,qjs,2,16802569,0.89,0.89,0.00
fasta.js,quickjs-0.7.0,2,15432638,0.82,0.82,0.00
fasta.js,quickjs-0.1.0,2,17676408,0.94,0.93,0.00
fasta.js,xs,2,10314365,0.55,0.48,0.07
fasta.js,xs-5.3.0,2,11408113,0.60,0.54,0.05
fasta.js,xs-4.3.4,2,10742526,0.57,0.52,0.04
mandelbrot-2.js,v8,2,651305,0.03,0.01,0.01
mandelbrot-2.js,v8-13.3.404,2,649107,0.03,0.01,0.01
mandelbrot-2.js,v8-12.2.149,2,618956,0.03,0.01,0.01
mandelbrot-2.js,sm-146.0,2,543029,0.02,0.02,0.00
mandelbrot-2.js,sm-127.0,2,563414,0.02,0.02,0.00
mandelbrot-2.js,sm-114.0.1,2,537291,0.02,0.01,0.00
mandelbrot-2.js,jsc,2,908628,0.04,0.03,0.00
mandelbrot-2.js,graaljs,2,4909961,0.26,0.21,0.04
mandelbrot-2.js,graaljs-24.1.1,2,5424058,0.28,0.25,0.03
mandelbrot-2.js,graaljs-23.0.2,2,5150927,0.27,0.21,0.05
mandelbrot-2.js,hermes,2,992917,0.05,0.04,0.00
mandelbrot-2.js,hermes-0.12.0,2,993345,0.05,0.04,0.00
mandelbrot-2.js,qjs,2,5500657,0.29,0.28,0.00
mandelbrot-2.js,quickjs-0.7.0,2,5062548,0.26,0.25,0.00
mandelbrot-2.js,quickjs-0.1.0,2,4202748,0.22,0.21,0.00
mandelbrot-2.js,xs,2,7353131,0.39,0.34,0.04
mandelbrot-2.js,xs-5.3.0,2,8221781,0.43,0.38,0.04
mandelbrot-2.js,xs-4.3.4,2,8282632,0.44,0.39,0.04
mandelbrot-8.js,v8,2,630675,0.03,0.01,0.01
mandelbrot-8.js,v8-13.3.404,2,709105,0.03,0.02,0.01
mandelbrot-8.js,v8-12.2.149,2,620787,0.03,0.01,0.01
mandelbrot-8.js,sm-146.0,2,545470,0.02,0.02,0.00
mandelbrot-8.js,sm-127.0,2,546080,0.02,0.02,0.00
mandelbrot-8.js,sm-114.0.1,2,565001,0.02,0.02,0.00
mandelbrot-8.js,jsc,2,964903,0.05,0.04,0.00
mandelbrot-8.js,graaljs,2,5111743,0.27,0.22,0.04
mandelbrot-8.js,graaljs-24.1.1,2,5294726,0.28,0.23,0.04
mandelbrot-8.js,graaljs-23.0.2,2,4493214,0.23,0.18,0.05
mandelbrot-8.js,hermes,2,1049741,0.05,0.05,0.00
mandelbrot-8.js,hermes-0.12.0,2,996031,0.05,0.04,0.00
mandelbrot-8.js,qjs,2,5132433,0.27,0.26,0.00
mandelbrot-8.js,quickjs-0.7.0,2,4376880,0.23,0.22,0.00
mandelbrot-8.js,quickjs-0.1.0,2,3876088,0.20,0.19,0.00
mandelbrot-8.js,xs,2,8332437,0.44,0.39,0.04
mandelbrot-8.js,xs-5.3.0,2,9382972,0.50,0.46,0.04
mandelbrot-8.js,xs-4.3.4,2,9273658,0.49,0.44,0.04
mandelbrot.js,v8,2,653807,0.03,0.01,0.01
mandelbrot.js,v8-13.3.404,2,676879,0.03,0.01,0.01
mandelbrot.js,v8-12.2.149,2,637572,0.03,0.01,0.01
mandelbrot.js,sm-146.0,2,547667,0.02,0.02,0.00
mandelbrot.js,sm-127.0,2,538695,0.02,0.02,0.00
mandelbrot.js,sm-114.0.1,2,543761,0.02,0.01,0.01
mandelbrot.js,jsc,2,779417,0.04,0.03,0.01
mandelbrot.js,graaljs,2,3069999,0.16,0.13,0.02
mandelbrot.js,graaljs-24.1.1,2,4865039,0.26,0.20,0.05
mandelbrot.js,graaljs-23.0.2,2,4472705,0.23,0.19,0.04
mandelbrot.js,hermes,2,1059141,0.05,0.04,0.00
mandelbrot.js,hermes-0.12.0,2,1478268,0.08,0.08,0.00
mandelbrot.js,qjs,2,5542039,0.29,0.29,0.00
mandelbrot.js,quickjs-0.7.0,2,5110644,0.26,0.26,0.00
mandelbrot.js,quickjs-0.1.0,2,4249013,0.22,0.21,0.00
mandelbrot.js,xs,2,7521343,0.40,0.35,0.04
mandelbrot.js,xs-5.3.0,2,8818581,0.46,0.42,0.04
mandelbrot.js,xs-4.3.4,2,8602151,0.45,0.40,0.04
spectral-norm-8.js,v8,2,1314999,0.06,0.05,0.01
spectral-norm-8.js,v8-13.3.404,2,1027341,0.05,0.03,0.01
spectral-norm-8.js,v8-12.2.149,2,1020078,0.05,0.03,0.01
spectral-norm-8.js,sm-146.0,2,1112973,0.05,0.05,0.00
spectral-norm-8.js,sm-127.0,2,1326474,0.06,0.06,0.00
spectral-norm-8.js,sm-114.0.1,2,1288815,0.06,0.06,0.00
spectral-norm-8.js,jsc,2,1164243,0.06,0.05,0.00
spectral-norm-8.js,graaljs,2,11579316,0.61,0.56,0.04
spectral-norm-8.js,graaljs-24.1.1,2,12767790,0.67,0.61,0.05
spectral-norm-8.js,graaljs-23.0.2,2,14865867,0.78,0.69,0.09
spectral-norm-8.js,hermes,2,5362046,0.28,0.27,0.00
spectral-norm-8.js,hermes-0.12.0,2,5528612,0.29,0.28,0.00
spectral-norm-8.js,qjs,2,14034022,0.78,0.78,0.00
spectral-norm-8.js,quickjs-0.7.0,2,9356422,0.49,0.48,0.00
spectral-norm-8.js,quickjs-0.1.0,2,7985392,0.42,0.41,0.00
spectral-norm-8.js,xs,2,14607507,0.76,0.71,0.04
spectral-norm-8.js,xs-5.3.0,2,16735858,0.86,0.81,0.05
spectral-norm-8.js,xs-4.3.4,2,17359331,0.91,0.87,0.04
spectral-norm.js,v8,2,1152097,0.06,0.04,0.01
spectral-norm.js,v8-13.3.404,2,949094,0.04,0.03,0.01
spectral-norm.js,v8-12.2.149,2,960447,0.05,0.03,0.01
